Domain, istatcom, iref, igvsc, Iload
8.213,0.0,0.303032924688,0.313991968117,0.279300705593
8.214,0.0,0.307154252822,0.249449706987,0.345100782067
8.215,0.0,0.303711285271,0.265001969574,0.347076060318
8.216,0.0,0.297973561087,0.33741151865,0.282230677841
8.217,0.0,0.298296185141,0.358787553153,0.247052618407
8.218,0.0,0.304292878627,0.297281021833,0.293788226848
8.219,0.0,0.306990431661,0.2442617429,0.352894819525
8.22,0.0,0.30231587533,0.278457340733,0.336464541182
8.221,0.0,0.297331720193,0.348921983607,0.268900458331
8.222,0.0,0.299274818857,0.350701089117,0.25073870923
8.223,0.0,0.305401793699,0.281146034261,0.308901883744
8.224,0.0,0.306469879781,0.243599637916,0.35688558452
8.225,0.0,0.300926738698,0.293832540945,0.323306676061
8.226,0.0,0.297051084245,0.357046211735,0.258106030641
8.227,0.0,0.300479496474,0.339121945786,0.258289443698
8.228,0.0,0.306263782002,0.266741948689,0.323493970283
8.229,0.0,0.305628962618,0.247454939934,0.356766367745
8.23,0.0,0.299637526726,0.309916168674,0.30858786418
8.231,0.0,0.297146422212,0.361131063435,0.250646725776
8.232,0.0,0.30181439981,0.324882573967,0.269122150039
8.233,0.0,0.306805310104,0.255107208802,0.336460821361
8.234,0.0,0.304530168466,0.25549305763,0.352543935511
8.235,0.0,0.29853525756,0.325459144659,0.293412514767
8.236,0.0,0.29760827375,0.360842990342,0.247070709412
8.237,0.0,0.303173297479,0.309025852572,0.282411017701
8.238,0.0,0.306981082719,0.247081952838,0.346824826514
8.239,0.0,0.303255460659,0.267075164496,0.344536750469
8.24,0.0,0.297694425707,0.339265844728,0.278919243146
8.241,0.0,0.29840225188,0.356188456193,0.247633985455
8.242,0.0,0.304447408586,0.29272276984,0.297149278184
8.243,0.0,0.306777209426,0.243242216309,0.35380705067
8.244,0.0,0.30189879658,0.28130398076,0.333349850763
8.245,0.0,0.297172172959,0.350281716927,0.26619403781
8.246,0.0,0.299470003429,0.347509491623,0.252281808631
8.247,0.0,0.30553427312,0.277181830623,0.312224694108
8.248,0.0,0.306211313387,0.243854731792,0.356885075366
8.249,0.0,0.300558554718,0.297089784252,0.31982822602
8.25,0.0,0.297004522164,0.357670539549,0.256187953538
8.251,0.0,0.300732065409,0.335454752076,0.260653634229
8.252,0.0,0.306346608909,0.263556677402,0.326502729623
8.253,0.0,0.305329744997,0.248855504865,0.355831710506
8.254,0.0,0.299330420128,0.313231480225,0.304992192145
8.255,0.0,0.297203701313,0.36087534228,0.24964551053
8.256,0.0,0.302092752365,0.320928295032,0.272110994676
8.257,0.0,0.306820009629,0.25285853771,0.338911263894
8.258,0.0,0.304202470749,0.257853670449,0.35073160359
8.259,0.0,0.298301063945,0.328506416164,0.289959675109
8.26,0.0,0.297756662415,0.359658339766,0.247049120444
8.261,0.0,0.303446979324,0.305019935543,0.285786031849
8.262,0.0,0.306918452543,0.245879785485,0.348520608438
8.263,0.0,0.302916434576,0.27016029902,0.341974407342
8.264,0.0,0.297542773219,0.341761967864,0.275861339955
8.265,0.0,0.298624991284,0.354116899733,0.24858359509
8.266,0.0,0.30468859448,0.288922363365,0.300646947778
8.267,0.0,0.306636927829,0.243134145875,0.35461291026
8.268,0.0,0.301568220281,0.284839961399,0.330224941395
8.269,0.0,0.29710907753,0.352001812003,0.263755053025
8.27,0.0,0.299746464644,0.344674442762,0.254123234323
8.271,0.0,0.305719441693,0.273841130489,0.31557545791
8.272,0.0,0.306000982392,0.244817919675,0.356735759164
8.273,0.0,0.300256722524,0.30078112478,0.316372558629
8.274,0.0,0.297031388143,0.358460251304,0.254546195587
8.275,0.0,0.301038491868,0.332047092139,0.263242269661
8.276,0.0,0.306458105975,0.260904098923,0.329450506667
8.277,0.0,0.305063455559,0.250795115779,0.354735938944
8.278,0.0,0.299076332211,0.31677999234,0.301463551704
8.279,0.0,0.297316703709,0.360658932384,0.248919856871
8.28,0.0,0.302403543198,0.317188707661,0.275247698409
8.281,0.0,0.306847219711,0.251076959069,0.341232077186
8.282,0.0,0.303899049131,0.260607645943,0.348770708052
8.283,0.0,0.298110932239,0.331631346481,0.286621768003
8.284,0.0,0.297946517593,0.358441707459,0.247289972545
8.285,0.0,0.303736407355,0.301218513554,0.289231910996
8.286,0.0,0.306858375224,0.245090996135,0.350038918498
8.287,0.0,0.302597551947,0.273509872912,0.339295672491
8.288,0.0,0.297428834609,0.344219409673,0.272963523676
8.289,0.0,0.298877147294,0.351985115304,0.249769130136
8.29,0.0,0.304932777514,0.285336763278,0.30414110355
8.291,0.0,0.306494069642,0.243388421803,0.355214429232
8.292,0.0,0.301256529199,0.288524951026,0.327030098456
8.293,0.0,0.297078698001,0.353601748439,0.26151333951
8.294,0.0,0.300041749639,0.341783846817,0.256161155152
8.295,0.0,0.30589832199,0.270734703293,0.318854364566
8.296,0.0,0.305786596493,0.246089345906,0.356375763707
8.297,0.0,0.299974141091,0.304518709912,0.312902260799
8.298,0.0,0.297086450622,0.359079815449,0.253126928236
8.299,0.0,0.301354239858,0.328612460087,0.265976856798
8.3,0.0,0.306511211765,0.258505466697,0.332267588515
8.301,0.0,0.265769598601,0.258708070662,0.347498804949
8.302,0.0,0.197661416224,0.37201298641,0.239725130316
8.303,0.0,0.139828968293,0.482694710228,0.0905285809779
8.304,0.0,0.0988885801041,0.451009956286,0.0486558751922
8.305,0.0,0.0697992332189,0.324463719159,0.110595997376
8.306,0.0,0.0479783423819,0.267827433974,0.13029664314
8.307,0.0,0.0322503702175,0.315549558654,0.0457216218757
8.308,0.0,0.0218259649371,0.332593178335,-0.0331736846294
8.309,0.0,0.0150728377682,0.235332535185,-0.00436057824565
8.31,0.0,0.0104126390607,0.120405123318,0.0684505174362
8.311,0.0,0.00705596631874,0.108733973841,0.0613648635078
8.312,0.0,0.0047463883844,0.160157733751,-0.0174473968887
8.313,0.0,0.00324171522772,0.144959288095,-0.0487034983886
8.314,0.0,0.00224687465972,0.0480125707073,0.00822589762227
8.315,0.0,0.00154545521543,-0.0149709087596,0.0574476746928
8.316,0.0,0.0010466698782,0.0172686120751,0.0213572833017
8.317,0.0,0.000710115381167,0.0606787951161,-0.0417801019103
8.318,0.0,0.000489625648241,0.023026964051,-0.0353789168598
8.319,0.0,0.000339641497598,-0.0547149822401,0.0251409886636
8.32,0.0,0.000232715413759,-0.0695253337232,0.0426731533954
8.321,0.0,0.00015792060261,-0.0182006817852,-0.00796643813679
8.322,0.0,0.000108014085108,0.0034631850144,-0.0458603887966
8.323,0.0,7.48525431338e-005,-0.0469139992624,-0.0143671393649
8.324,0.0,5.17782245059e-005,-0.0968876216867,0.0335784133792
8.325,0.0,3.53646047951e-005,-0.0773261597438,0.0231505538755
8.326,0.0,2.40799780551e-005,-0.0282975363782,-0.0264616014212
8.327,0.0,1.65739295701e-005,-0.0312813685708,-0.0371486856547
8.328,0.0,1.14964189964e-005,-0.0820434665454,0.00491526404205
8.329,0.0,7.91813220384e-006,-0.102461337436,0.0319826441156
8.33,0.0,5.39996353953e-006,-0.0647763358937,0.00342067033823
8.331,0.0,3.69226280827e-006,-0.0311725977305,-0.0337084007204
8.332,0.0,2.55126446068e-006,-0.0531975733397,-0.0220403195283
8.333,0.0,1.76624329912e-006,-0.0935522626668,0.0176089601649
8.334,0.0,1.21155859583e-006,-0.0886758890859,0.0228539913468
8.335,0.0,8.26582323169e-007,-0.0477500262501,-0.0122027037337
8.336,0.0,5.67500289442e-007,-0.0342925601918,-0.0313632818812
8.337,0.0,3.92678817637e-007,-0.0656427804787,-0.00616541013047
8.338,0.0,2.70926761633e-007,-0.0892503406599,0.0222052152264
8.339,0.0,1.85334960416e-007,-0.0674303381974,0.0102072292931
8.34,0.0,1.26681335011e-007,-0.0342130696087,-0.0212319424483
8.341,0.0,8.72516812997e-008,-0.0389139206413,-0.0226728572109
8.342,0.0,6.03292559365e-008,-0.069707977034,0.00639113576661
8.343,0.0,4.14746068428e-008,-0.0754664121745,0.0197206443864
8.344,0.0,2.83421336848e-008,-0.0464609650614,-0.00202375900421
8.345,0.0,1.94226666977e-008,-0.0267723840339,-0.0232934019257
8.346,0.0,1.34007466016e-008,-0.0435363323625,-0.0114195928895
8.347,0.0,9.24610307691e-009,-0.0664240703224,0.0135281025397
8.348,0.0,6.33832892488e-009,-0.0575821837127,0.0126722115963
8.349,0.0,4.33331934511e-009,-0.0300698266047,-0.0109930666
8.35,0.0,2.97699367176e-009,-0.0247823793355,-0.0197240125682
8.351,0.0,2.05445253872e-009,-0.0461403834284,-0.000936962639219
8.352,0.0,1.413736191e-009,-0.0575338698124,0.0150435026722
8.353,0.0,9.67541464191e-010,-0.039879856464,0.00402538395874
8.354,0.0,6.62424596249e-010,-0.0197896003702,-0.0153723120843
8.355,0.0,4.55900051278e-010,-0.0260483142308,-0.0128277578409
8.356,0.0,3.14306187595e-010,-0.0454008492378,0.0065368955794
8.357,0.0,2.15755358518e-010,-0.0453996778765,0.0121468620541
8.358,0.0,1.47600594865e-010,-0.0252616207218,-0.00365838613175
8.359,0.0,1.01234331923e-010,-0.0151498410386,-0.0152809594561
8.36,0.0,6.97272790751e-011,-0.0281046670415,-0.00508217232662
8.361,0.0,4.79893221622e-011,-0.0411092757216,0.0100859149337
8.362,0.0,3.28849881269e-011,-0.0325234863389,0.00677854296499
8.363,0.0,2.25098461797e-011,-0.0151416535164,-0.00873675472804
8.364,0.0,1.54630504469e-011,-0.0145115924397,-0.0118785051125
8.365,0.0,1.06484788403e-011,-0.029034657346,0.00149296414127
8.366,0.0,7.31518301358e-012,-0.0340572275652,0.00997383094147
8.367,0.0,5.00856227948e-012,-0.0210229605351,0.000943950545825
8.368,0.0,3.43220615017e-012,-0.00960054525302,-0.0106373601621
8.369,0.0,2.36010185021e-012,-0.0158501949678,-0.00681192860647
8.37,0.0,1.62379244837e-012,-0.0278446268241,0.00569276793568
8.371,0.0,1.11377208548e-012,-0.0256294842496,0.00726200871882
8.372,0.0,7.62566907983e-013,-0.012268199346,-0.00378558296073
8.373,0.0,5.2320066561e-013,-0.00775472718881,-0.00970916061096
8.374,0.0,3.59878978145e-013,-0.017365894159,-0.00169208374514
8.375,0.0,2.47295546194e-013,-0.0244699231336,0.00719601062484
8.376,0.0,1.6945528608e-013,-0.0173235744961,0.00334107249133
8.377,0.0,1.16086845401e-013,-0.00675941047519,-0.00653240350612
8.378,0.0,7.97253235852e-014,-0.00822693283738,-0.00689177298165
8.379,0.0,5.48209485685e-014,-0.0178506698163,0.00228207892568
8.38,0.0,3.76250125167e-014,-0.0195346382694,0.00640518264719
8.381,0.0,2.57726179667e-014,-0.0103522269178,-0.000489599687822
8.382,0.0,1.76704988256e-014,-0.00422936040018,-0.00713576172708
8.383,0.0,1.21420824483e-014,-0.00959495475015,-0.0033315807007
8.384,0.0,8.34315961682e-015,-0.0168037821751,0.00450050243395
8.385,0.0,5.72078664153e-015,-0.0140017097653,0.00415683123444
8.386,0.0,3.9192830967e-015,-0.0054129543705,-0.00330734662542
8.387,0.0,2.68935940942e-015,-0.00389572896725,-0.00599702582263
8.388,0.0,1.84806846724e-015,-0.0107258658053,-5.11487427497e-005
8.389,0.0,1.26876432197e-015,-0.0143433893788,0.0049308533759
8.39,0.0,8.69523424497e-016,-0.00883307820749,0.00140593593943
8.391,0.0,5.9599508147e-016,-0.0026407564544,-0.00468489593374
8.392,0.0,4.09201276242e-016,-0.00476773842542,-0.00383191510582
8.393,0.0,2.81103277016e-016,-0.0109507739041,0.00226307214964
8.394,0.0,1.92837785642e-016,-0.0109937801555,0.0039721665099
8.395,0.0,1.32143669755e-016,-0.00474165388477,-0.00103337597619
8.396,0.0,9.06286297631e-017,-0.00170882586242,-0.00465874215743
8.397,0.0,6.22402607373e-017,-0.00592145626026,-0.00141407980722
8.398,0.0,4.27333149066e-017,-0.0100830498716,0.00333561538404
8.399,0.0,2.92993974187e-017,-0.00743412989587,0.00224450143399
8.4,0.0,2.00818296398e-017,-0.00207115659196,-0.002643941638
8.401,0.0,1.37799493031e-017,-0.00201459346615,-0.00359517760577
8.402,0.0,9.46302718088e-018,-0.00668725623726,0.000626272078279
8.403,0.0,6.49343175646e-018,-0.00831841591285,0.00325837124461
8.404,0.0,4.45100999818e-018,-0.0042797904873,0.000382062776671
8.405,0.0,3.05188032572e-018,-0.000798714755233,-0.00324886756505
8.406,0.0,2.09485980324e-018,-0.00288405266972,-0.00201349808829
8.407,0.0,1.43818968889e-018,-0.006728405334,0.00191529324831
8.408,0.0,9.86399707315e-019,-0.0060726403742,0.00237068519205
8.409,0.0,6.7615114071e-019,-0.0019397714791,-0.00112166574125
8.41,0.0,4.63797457737e-019,-0.000626673523579,-0.00296193806461
8.411,0.0,3.18390957735e-019,-0.00374054162083,-0.000420159065507
8.412,0.0,2.18501682662e-019,-0.00602110140113,0.0023566907174
8.413,0.0,1.49817442667e-019,-0.00381227186574,0.00111233321428
8.414,0.0,1.02716187187e-019,-0.000563895690927,-0.0019936793028
8.415,0.0,7.04794294216e-020,-0.00111752702363,-0.00208190504701
8.416,0.0,4.83786722526e-020,-0.0042069382574,0.000809398683061
8.417,0.0,3.31882691766e-020,-0.00476695037844,0.00208074825477
8.418,0.0,2.27535166976e-020,-0.00192052448666,-0.000108169435708
8.419,0.0,1.56043497834e-020,-6.79547732984e-005,-0.00218716497046
8.42,0.0,1.07089136676e-020,-0.00182786873111,-0.000970988432937
8.421,0.0,7.34921353267e-021,-0.00413442458798,0.00148579190237
8.422,0.0,5.04019994623e-021,-0.00327667554657,0.0013527492267
8.423,0.0,3.45572286035e-021,-0.000620689964468,-0.00100252772307
8.424,0.0,2.37056264963e-021,-0.000209647753309,-0.0018316571728
8.425,0.0,1.62690146301e-021,-0.00240931402843,4.91285161014e-005
8.426,0.0,1.11619802159e-021,-0.00357037523266,0.00160139334087
8.427,0.0,7.65387190045e-022,-0.00186032873286,0.000473610884634
8.428,0.0,5.24859695467e-022,4.03002885467e-005,-0.00143906911969
8.429,0.0,3.60112352343e-022,-0.000683257200328,-0.00115445218664
8.43,0.0,2.47118591016e-022,-0.00266086680876,0.000763638996923
8.431,0.0,1.69504782232e-022,-0.00268913994925,0.001283650172
8.432,0.0,1.16228075671e-022,-0.000748279967508,-0.000301400995479
8.433,0.0,7.97182269439e-023,0.000160603700087,-0.00143197206745
8.434,0.0,5.47002585782e-023,-0.00120516331266,-0.000399778732516
8.435,0.0,3.75305412369e-023,-0.0025330129167,0.00108753707455
8.436,0.0,2.57389129786e-023,-0.00171201873832,0.000728570076419
8.437,0.0,1.76502527218e-023,-5.34184694269e-005,-0.000811275527301
8.438,0.0,1.21079526562e-023,-7.50327927237e-005,-0.00109854458822
8.439,0.0,8.30799634963e-024,-0.0015720063386,0.000234349502882
8.44,0.0,5.69920626121e-024,-0.00209532638601,0.00105130196848
8.441,0.0,3.90830314584e-024,-0.000838289270607,0.000135614778665
8.442,0.0,2.68042213303e-024,0.000227626507731,-0.00100231321342
8.443,0.0,1.83894798486e-024,-0.000459533212685,-0.000603335775716
8.444,0.0,1.26170521582e-024,-0.00168476191597,0.00063124779543
8.445,0.0,8.65390903452e-025,-0.00148497018387,0.000762766404794
8.446,0.0,5.93458607992e-025,-0.000200667631698,-0.000340796346071
8.447,0.0,4.07063745203e-025,0.000185151994495,-0.000912043170823
8.448,0.0,2.79282483892e-025,-0.000816458162074,-0.000105974024042
8.449,0.0,1.91593401912e-025,-0.00154198245968,0.000761770559603
8.45,0.0,1.31400166087e-025,-0.00085340647476,0.000360686398053
8.451,0.0,9.01161781202e-026,0.000150824606919,-0.000616023378468
8.452,0.0,6.18186602473e-026,-4.63862275889e-005,-0.000635660502153
8.453,0.0,4.2411992952e-026,-0.00103192259075,0.000275797219439
8.454,0.0,2.9092103449e-026,-0.00121198414636,0.000667893289348
8.455,0.0,1.99516221728e-026,-0.000324437134476,-2.6650010479e-005
8.456,0.0,1.36843554968e-026,0.000240451868618,-0.000676636797848
8.457,0.0,9.38784353417e-027,-0.00033064327658,-0.000287696871412
8.458,0.0,6.44028784309e-027,-0.00106338509399,0.000483127222901
8.459,0.0,4.41726841237e-027,-0.00079619131661,0.000433669339284
8.46,0.0,3.02947028376e-027,2.95157438816e-005,-0.000309222470795
8.461,0.0,2.07802142374e-027,0.000142493603542,-0.000564449311168
8.462,0.0,1.42559157115e-027,-0.000561100622368,3.06327272709e-005
8.463,0.0,9.77909859276e-028,-0.000929335967125,0.00051439969958
8.464,0.0,6.70698345537e-028,-0.000394705366271,0.000153899563656
8.465,0.0,4.60005928384e-028,0.000192180191678,-0.000446480474541
8.466,0.0,3.15553622375e-028,-4.87603462771e-005,-0.000351633096587
8.467,0.0,2.16473762302e-028,-0.000677408751332,0.000252122988571
8.468,0.0,1.4848310339e-028,-0.000687413874398,0.000410316666138
8.469,0.0,1.01836367277e-028,-8.16774811377e-005,-9.13746809055e-005
8.47,0.0,6.98499954627e-029,0.000193255786274,-0.000443719094621
8.471,0.0,4.79168282133e-029,-0.000245978352541,-0.000115263342781
8.472,0.0,3.28698598951e-029,-0.000666520631227,0.000350573328273
8.473,0.0,2.2544876108e-029,-0.00040924011492,0.000232852028062
8.474,0.0,1.54626662078e-029,0.000106302763118,-0.000252014304068
8.475,0.0,1.06064812134e-029,8.97778039953e-005,-0.00033847108567
8.476,0.0,7.27597625487e-030,-0.000387039546398,8.24712982702e-005
8.477,0.0,4.99087942516e-030,-0.000552383526405,0.00033608932882
8.478,0.0,3.4230855073e-030,-0.000158830084659,4.4755837225e-005
8.479,0.0,2.34785820772e-030,0.000169556804703,-0.000311718015635
8.48,0.0,1.61054800654e-030,-5.42120114725e-005,-0.00018284712546
8.481,0.0,1.10479606011e-030,-0.000442507567123,0.000205180233612
8.482,0.0,7.57788961097e-031,-0.000379690633707,0.000242953745117
8.483,0.0,5.19745555504e-031,2.12468646298e-005,-0.000105634554363
8.484,0.0,3.56503006042e-031,0.000135881563261,-0.000282814825156
8.485,0.0,2.44551239884e-031,-0.00018434116493,-2.71338899896e-005
8.486,0.0,1.67749899323e-031,-0.000413401263293,0.000244078090909
8.487,0.0,1.1505791892e-031,-0.000197145258877,0.000114963284424
8.488,0.0,7.89166180957e-032,0.000114754204532,-0.000192066063967
8.489,0.0,5.41321386687e-032,4.69682907393e-005,-0.000195611055249
8.49,0.0,3.71328360566e-032,-0.000265896045207,9.17656010468e-005
8.491,0.0,2.54703479252e-032,-0.000322375855781,0.000212699293037
8.492,0.0,1.74697065559e-032,-4.4349100373e-005,-7.58047720129e-006
8.493,0.0,1.19825762393e-032,0.000128976441732,-0.000210705175135
8.494,0.0,8.21948840711e-033,-5.49429864293e-005,-8.63000389646e-005
8.495,0.0,5.63817414919e-033,-0.000286510515956,0.000155584680698
8.496,0.0,3.86726153286e-033,-0.000202173283336,0.000137688263907
8.497,0.0,2.6525138315e-033,5.55395488281e-005,-9.65573569893e-005
8.498,0.0,1.81942483933e-033,8.69641645015e-005,-0.000175024356184
8.499,0.0,1.24804399341e-033,-0.000137028076874,1.32888060417e-005
8.5,0.0,4.46207261266e-005,-0.00025285360844,0.000164075449177
8.501,0.0,0.0383912008827,-0.00568036522064,0.00585756462124
8.502,0.0,0.102243423746,-0.0511274026801,0.0575005493098
8.503,0.0,0.162413132339,-0.124181522581,0.159389690532
8.504,0.0,0.207927319101,-0.143961991496,0.237140992095
8.505,0.0,0.237925238947,-0.0785581852796,0.239846222157
8.506,0.0,0.260325423829,0.00174741805748,0.214709579098
8.507,0.0,0.281849123614,0.0218119415896,0.237985612941
8.508,0.0,0.300352865424,0.00566585768786,0.304674159423
8.509,0.0,0.309912702381,0.0349275609329,0.338908111582
8.51,0.0,0.312491515769,0.124751305231,0.30772877067
8.511,0.0,0.316599504874,0.199064601315,0.271139544183
8.512,0.0,0.325871749655,0.201285030763,0.294727571151
8.513,0.0,0.334100605015,0.177219329215,0.353495709077
8.514,0.0,0.334425388996,0.207871424305,0.368497182051
8.515,0.0,0.330526527888,0.290307305849,0.322929292676
8.516,0.0,0.331179654467,0.340837408833,0.288112640286
8.517,0.0,0.337927775053,0.317786818988,0.319447971901
8.518,0.0,0.342571749306,0.283699915674,0.374650473396
8.519,0.0,0.339149268465,0.314758396882,0.374896171534
8.52,0.0,0.333326594935,0.38891513035,0.320587517281
8.521,0.0,0.333690283391,0.416987745963,0.29226374205
8.522,0.0,0.339747076952,0.3737700019,0.332795308607
8.523,0.0,0.342162386965,0.336333108172,0.383688642897
8.524,0.0,0.33663679722,0.372085433642,0.369917912376
8.525,0.0,0.330519982187,0.439298408548,0.31050052947
8.526,0.0,0.331619122578,0.447147324879,0.292036610469
8.527,0.0,0.337363807861,0.389635160047,0.34153469722
8.528,0.0,0.337958038487,0.355662916037,0.385844104196
8.529,0.0,0.331208276614,0.399261293144,0.358290593844
8.53,0.0,0.325695863204,0.459282886687,0.297443818249
8.531,0.0,0.3279365221,0.448367248267,0.291588221804
8.532,0.0,0.333334740215,0.382174403902,0.348563541307
8.533,0.0,0.332291006776,0.357397384578,0.38338943083
8.534,0.0,0.324948973912,0.409941256421,0.342761989392
8.535,0.0,0.320604362718,0.460987548685,0.28449414712
8.536,0.0,0.32407101877,0.432554440035,0.293135333224
8.537,0.0,0.328905691004,0.363189167073,0.354913609761
8.538,0.0,0.326354698286,0.351944555208,0.377334642724
8.539,0.0,0.318932440707,0.412498283087,0.325260957037
8.54,0.0,0.316100222834,0.45191335881,0.273732953015
8.541,0.0,0.320661852702,0.407640512379,0.297598927751
8.542,0.0,0.32463867786,0.340537787331,0.360540388463
8.543,0.0,0.320732453732,0.345571506267,0.368153467663
8.544,0.0,0.313672165959,0.411469440474,0.307324426051
8.545,0.0,0.312533011171,0.436457111549,0.266499483753
8.546,0.0,0.3179078594,0.378854294364,0.304978672967
8.547,0.0,0.320729897114,0.319203093158,0.364846430968
8.548,0.0,0.315678808368,0.341550151921,0.356202519899
8.549,0.0,0.309371636846,0.408859710775,0.290279573285
8.55,0.0,0.309970568906,0.417130373607,0.263524321292
8.551,0.0,0.315775664347,0.34967211772,0.314647365041
8.552,0.0,0.317199478144,0.302116665633,0.36705776259
8.553,0.0,0.311283928617,0.341093484193,0.341948278204
8.554,0.0,0.306070161988,0.405162727004,0.275294194089
8.555,0.0,0.308330702283,0.395424997114,0.265016009671
8.556,0.0,0.314125527779,0.322452136705,0.325594102689
8.557,0.0,0.314000840278,0.290754704747,0.366480654965
8.558,0.0,0.307564453526,0.344079248941,0.326056474953
8.559,0.0,0.303723292517,0.400104882847,0.263355945139
8.56,0.0,0.307456363864,0.37237130551,0.270733028461
8.561,0.0,0.312785270709,0.298820792947,0.336626258797
8.562,0.0,0.311078492113,0.285557490406,0.362660850929
8.563,0.0,0.304509061121,0.349592003325,0.309389219579
8.564,0.0,0.302244040033,0.393153656746,0.255223070258
8.565,0.0,0.30715815985,0.348857568101,0.280058150256
8.566,0.0,0.311592337754,0.279885611222,0.346535851534
8.567,0.0,0.308394423865,0.286225616493,0.35546580647
8.568,0.0,0.302098090742,0.356321167195,0.29294634055
8.569,0.0,0.301522392378,0.383839497817,0.251374419824
8.57,0.0,0.307239391831,0.325778983067,0.292081896391
8.571,0.0,0.310416333841,0.266338891616,0.354233077879
8.572,0.0,0.30593636232,0.291937015313,0.345107523044
8.573,0.0,0.30030934451,0.362849196229,0.277778243742
8.574,0.0,0.301433950678,0.37193747696,0.251974770386
8.575,0.0,0.307512300369,0.304074119029,0.305695198207
8.576,0.0,0.309169185872,0.258501863019,0.358848157913
8.577,0.0,0.303716214395,0.301516467851,0.332120511828
8.578,0.0,0.299117176859,0.367856576698,0.264889845502
8.579,0.0,0.301844033854,0.357547020037,0.256863106502
8.58,0.0,0.30780980217,0.284693688766,0.319687772703
8.581,0.0,0.307807133417,0.256343938848,0.359802050695
8.582,0.0,0.301763765525,0.313577701506,0.317307028432
8.583,0.0,0.298488867853,0.370262684266,0.255149252635
8.584,0.0,0.302610814561,0.341099559525,0.265566054072
8.585,0.0,0.307994366423,0.268534451494,0.33284710383
8.586,0.0,0.306327276428,0.25949930583,0.356846688226
8.587,0.0,0.300118615248,0.326648960883,0.301659997001
8.588,0.0,0.298380491377,0.369315387958,0.249210531235
8.589,0.0,0.303589322786,0.323316766314,0.277335190057
8.59,0.0,0.307964279508,0.256361362853,0.344052442257
8.591,0.0,0.304760692767,0.267293664802,0.350075882547
8.592,0.0,0.298822015291,0.339286363112,0.286272848239
8.593,0.0,0.298733532825,0.364638054196,0.247456673003
8.594,0.0,0.304637005892,0.305136645372,0.291204774695
8.595,0.0,0.307657022686,0.248733866973,0.352358387451
8.596,0.0,0.303163719113,0.2787871216,0.339908856003
8.597,0.0,0.297909465265,0.350175085616,0.272244614352
8.598,0.0,0.299473022425,0.356240132245,0.249966331112
8.599,0.0,0.305620706499,0.287621011126,0.306065074339
8.6,0.0,0.307049526603,0.245946951727,0.35706315534
8.601,0.0,0.301608636826,0.292834374798,0.327049331933
8.602,0.0,0.297404458597,0.358216009573,0.260587847594
8.603,0.0,0.300507683351,0.344496379709,0.256505779524
8.604,0.0,0.306424324546,0.271855281031,0.32074558822
8.605,0.0,0.306155396149,0.247993661363,0.357757478168
8.606,0.0,0.300174653054,0.308159936837,0.312424197779
8.607,0.0,0.297313551183,0.362594425317,0.2521460862
8.608,0.0,0.301732383295,0.330099584011,0.26654569439
8.609,0.0,0.306956082523,0.258849703669,0.334102028165
8.61,0.0,0.305019585772,0.254552674435,0.354351206579
8.611,0.0,0.29893973295,0.323443800603,0.297106786749
8.612,0.0,0.297622866679,0.362827443133,0.247526566188
8.613,0.0,0.303032924688,0.313991968117,0.279300705593
8.614,0.0,0.307154252822,0.249449706987,0.345100782067
8.615,0.0,0.303711285271,0.265001969574,0.347076060318
8.616,0.0,0.297973561087,0.33741151865,0.282230677841
8.617,0.0,0.298296185141,0.358787553153,0.247052618407
8.618,0.0,0.304292878627,0.297281021833,0.293788226848
8.619,0.0,0.306990431661,0.2442617429,0.352894819525
8.62,0.0,0.30231587533,0.278457340733,0.336464541182
8.621,0.0,0.297331720193,0.348921983607,0.268900458331
8.622,0.0,0.299274818857,0.350701089117,0.25073870923
8.623,0.0,0.305401793699,0.281146034261,0.308901883744
8.624,0.0,0.306469879781,0.243599637916,0.35688558452
8.625,0.0,0.300926738698,0.293832540945,0.323306676061
8.626,0.0,0.297051084245,0.357046211735,0.258106030641
8.627,0.0,0.300479496474,0.339121945786,0.258289443698
8.628,0.0,0.306263782002,0.266741948689,0.323493970283
8.629,0.0,0.305628962618,0.247454939934,0.356766367745
8.63,0.0,0.299637526726,0.309916168674,0.30858786418
8.631,0.0,0.297146422212,0.361131063435,0.250646725776
8.632,0.0,0.30181439981,0.324882573967,0.269122150039
8.633,0.0,0.306805310104,0.255107208802,0.336460821361
8.634,0.0,0.304530168466,0.25549305763,0.35254393551
8.635,0.0,0.29853525756,0.325459144659,0.293412514767
8.636,0.0,0.29760827375,0.360842990342,0.247070709412
8.637,0.0,0.303173297479,0.309025852572,0.282411017701
8.638,0.0,0.306981082719,0.247081952838,0.346824826514
8.639,0.0,0.303255460659,0.267075164496,0.344536750469
8.64,0.0,0.297694425707,0.339265844728,0.278919243146
8.641,0.0,0.29840225188,0.356188456193,0.247633985455
8.642,0.0,0.304447408586,0.29272276984,0.297149278184
8.643,0.0,0.306777209426,0.243242216309,0.35380705067
8.644,0.0,0.30189879658,0.28130398076,0.333349850763
8.645,0.0,0.297172172959,0.350281716927,0.26619403781
8.646,0.0,0.299470003429,0.347509491623,0.252281808631
8.647,0.0,0.30553427312,0.277181830623,0.312224694108
8.648,0.0,0.306211313387,0.243854731792,0.356885075366
8.649,0.0,0.300558554718,0.297089784252,0.31982822602
8.65,0.0,0.297004522164,0.357670539549,0.256187953538
