Domain, pload, pgrid
6.33,5.89901261658e-006,0.00367179394723
6.331,3.98829337987e-006,-0.036149318623
6.332,2.69834376544e-006,-0.0236323420094
6.333,1.86591818538e-006,0.0188342367196
6.334,1.30071470807e-006,0.0243433741984
6.335,8.91260251753e-007,-0.0129639783518
6.336,6.01887073001e-007,-0.0333066842664
6.337,4.10595746623e-007,-0.00654166630517
6.338,2.85226314713e-007,0.0234868901229
6.339,1.97659270501e-007,0.0107583810004
6.34,1.3455916223e-007,-0.022344529382
6.341,9.11282738915e-008,-0.023855068264
6.342,6.2634185495e-008,0.00671393328132
6.343,4.35233979322e-008,0.0206502435728
6.344,2.9956129936e-008,-0.00211369155465
6.345,2.03303105042e-008,-0.0243118910419
6.346,1.38399997022e-008,-0.0119138033198
6.347,9.56115610148e-009,0.0140849028829
6.348,6.62473401789e-009,0.0131561893918
6.349,4.53291891452e-009,-0.0113946842312
6.35,3.07708787977e-009,-0.0204397732919
6.351,2.10673982343e-009,-0.000970199476128
6.352,1.45842130354e-009,0.0155425952743
6.353,1.00593366188e-009,0.00414973313207
6.354,6.85708592768e-010,-0.0158346806995
6.355,4.66729456328e-010,-0.0132116920164
6.356,3.21054410002e-010,0.006724787654
6.357,2.22103782538e-010,0.0124697156342
6.358,1.52480760991e-010,-0.0037500688017
6.359,1.03804854537e-010,-0.0156597975212
6.36,7.09283147694e-011,-0.00520663256149
6.361,4.89272278469e-011,0.0103185375502
6.362,3.3761945192e-011,0.00692273366227
6.363,2.30941590925e-011,-0.00891536634508
6.364,1.57351593318e-011,-0.0121209546063
6.365,1.07925358268e-011,0.00152260072188
6.366,7.45015618398e-012,0.0101571690013
6.367,5.12406426004e-012,0.000960081000025
6.368,3.49791638782e-012,-0.0108157390378
6.369,2.38864234216e-012,-0.00692589312398
6.37,1.64297887264e-012,0.0057834852037
6.371,1.13303248635e-012,0.00736813033732
6.372,7.768991767e-013,-0.00383792919767
6.373,5.30164361555e-013,-0.00984312306731
6.374,3.6302728055e-013,-0.00171511308407
6.375,2.50056455181e-013,0.00728730217677
6.376,1.72098039561e-013,0.00337998322891
6.377,1.17750160655e-013,-0.00660611861839
6.378,8.043300439e-014,-0.00696994249483
6.379,5.52103502213e-014,0.00230710399947
6.38,3.80310561695e-014,0.00646954599753
6.381,2.61149428621e-014,-0.000494176606166
6.382,1.78504100948e-014,-0.00720192899716
6.383,1.22143512123e-014,-0.00336248138899
6.384,8.39773271222e-015,0.00453987516591
6.385,5.77902943697e-015,0.00418990999462
6.386,3.96067993055e-015,-0.00333241606953
6.387,2.70757062654e-015,-0.00604285423241
6.388,1.85612951693e-015,-5.15332320018e-005
6.389,1.27695563871e-015,0.00496499542902
6.39,8.77445223812e-016,0.00141484380488
6.391,6.00632871522e-016,-0.00471398298767
6.392,4.10969096471e-016,-0.00385599401052
6.393,2.82157042702e-016,0.00227670959092
6.394,1.94067413584e-016,0.00399385312303
6.395,1.3314939997e-016,-0.00103864234971
6.396,9.11077863561e-017,-0.00468260177626
6.397,6.24167567751e-017,-0.00142133324276
6.398,4.28909817852e-017,0.00335155885996
6.399,2.94759325081e-017,0.0022541846799
6.4,2.01997830675e-017,-0.00265491552604
6.401,1.38258098789e-017,-0.00361039123931
6.402,9.48341663227e-018,0.000628865546217
6.403,6.51811726113e-018,0.00327063015636
6.404,4.47469482514e-018,0.000383376410588
6.405,3.06454570633e-018,-0.00325997262
6.406,2.0990726709e-018,-0.00202050647413
6.407,1.44108755678e-018,0.00192161631473
6.408,9.90159409328e-019,0.00237769065726
6.409,6.79082512947e-019,-0.0011247804745
6.41,4.65033263271e-019,-0.00297032870312
6.411,3.18805616953e-019,-0.000421350027552
6.412,2.18968352715e-019,0.0023628232466
6.413,1.5035415823e-019,0.00111492809627
6.414,1.03047344025e-019,-0.00199821610225
6.415,7.05893770816e-020,-0.00208679042652
6.416,4.84302401477e-020,0.000811241937465
6.417,3.32640033274e-020,0.00208498619907
6.418,2.28241130698e-020,-0.00010837108517
6.419,1.56380776037e-020,-0.00219129040679
6.42,1.07183212903e-020,-0.00097286173928
6.421,7.35742056459e-021,0.00148847164234
6.422,5.05180094217e-021,0.00135490603964
6.423,3.46418509747e-021,-0.00100404620104
6.424,2.37361541462e-021,-0.0018345344737
6.425,1.62783332844e-021,4.92054266621e-005
6.426,1.1176188139e-021,0.001603653881
6.427,7.6702162779e-022,0.000474207240267
6.428,5.25772357131e-022,-0.0014408691426
6.429,3.60357181349e-022,-0.00115595727151
6.43,2.47251334252e-022,0.00076459346353
6.431,1.6974108134e-022,0.0012850602609
6.432,1.16437434532e-022,-0.000301705690222
6.433,7.98050583268e-023,-0.00143346742218
6.434,5.47191911106e-023,-0.000400206513002
6.435,3.75547391381e-023,0.00108860515735
6.436,2.57749568846e-023,0.000729194983405
6.437,1.76743709014e-023,-0.00081194724806
6.438,1.21150207565e-023,-0.00109950439539
6.439,8.30998869024e-024,0.000234551928946
6.44,5.70365531474e-024,0.00105210372653
6.441,3.9132765302e-024,0.00013570683998
6.442,2.68287582426e-024,-0.0010030048195
6.443,1.83942624174e-024,-0.000603773615442
6.444,1.262061812e-024,0.000631679689323
6.445,8.66138443729e-025,0.00076321649428
6.446,5.94074550376e-025,-0.00034098339489
6.447,4.07276577204e-025,-0.000912572523411
6.448,2.79313441777e-025,-0.000106036932616
6.449,1.91668097786e-025,0.000762176299943
6.45,1.31512581788e-025,0.000360852358104
6.451,9.0183732085e-026,-0.000616303129478
6.452,6.18332915044e-026,-0.000635970379701
6.453,4.2416062935e-026,0.000275928442221
6.454,2.91063818886e-026,0.000668167153859
6.455,1.99666989988e-026,-2.6659759515e-005
6.456,1.36907268977e-026,-0.000676895512012
6.457,9.38852314316e-027,-0.000287813272754
6.458,6.44131533113e-027,0.000483307519548
6.459,4.41965628761e-027,0.000433806195482
6.46,3.03126145386e-027,-0.000309314833087
6.461,2.07850358834e-027,-0.000564632190368
6.462,1.42561564274e-027,3.06428108279e-005
6.463,9.78150873892e-028,0.000514547537194
6.464,6.71049086131e-028,0.000153937456405
6.465,4.60190669432e-028,-0.00044659218632
6.466,3.15577187622e-028,-0.000351729034771
6.467,2.16482068091e-028,0.000252188889409
6.468,1.48529794631e-028,0.000410406618902
6.469,1.01881750381e-028,-9.13927044557e-005
6.47,6.98657056235e-029,-0.000443813606564
6.471,4.79167017866e-029,-0.000115289370763
6.472,3.28730890601e-029,0.000350644349278
6.473,2.25525430915e-029,0.000232891144711
6.474,1.54677909386e-029,-0.000252055424163
6.475,1.06074220519e-029,-0.000338532584013
6.476,7.27587669898e-030,8.24863316539e-005
6.477,4.99168572881e-030,0.00033614112256
6.478,3.4241763575e-030,4.47617228913e-005
6.479,2.34834664988e-030,-0.000311761236399
6.48,1.61055706034e-030,-0.000182875123205
6.481,1.10481562904e-030,0.000205209581902
6.482,7.57943487863e-031,0.000242982037072
6.483,5.19880694322e-031,-0.000105645811935
6.484,3.56538590136e-031,-0.000282848584263
6.485,2.44544872979e-031,-2.71373105868e-005
6.486,1.67760910705e-031,0.000244104767671
6.487,1.15082553198e-031,0.00011497351663
6.488,7.89309557004e-032,-0.000192083276626
6.489,5.41333519233e-032,-0.000195631078129
6.49,3.71321530574e-032,9.17748406681e-005
6.491,2.54731127648e-032,0.000212716735423
6.492,1.7473076368e-032,-7.58100920556e-006
6.493,1.19838046033e-032,-0.000210721478683
6.494,8.21933313045e-033,-8.63074711602e-005
6.495,5.63823851332e-033,0.000155596793325
6.496,3.86777575054e-033,0.000137696718381
6.497,2.65291017623e-033,-9.65629383089e-005
6.498,1.81949304012e-033,-0.000175036140012
6.499,1.24800916038e-033,1.32897405202e-005
6.5,4.46227999793e-005,0.000164085047966
6.501,0.0380573132194,0.00585733356951
6.502,0.0983428640847,0.0573945967238
6.503,0.153358590486,0.157967900937
6.504,0.198941650945,0.232036791187
6.505,0.231083752515,0.231509556536
6.506,0.248665419254,0.205183394279
6.507,0.259471001612,0.225654620667
6.508,0.272187326047,0.286025892085
6.509,0.285499385582,0.31427729587
6.51,0.291341300601,0.282529712722
6.511,0.289054611363,0.247739489458
6.512,0.28770125977,0.268520187455
6.513,0.293631818776,0.320298571712
6.514,0.301364148292,0.331449246623
6.515,0.301542292927,0.289253843311
6.516,0.295432505745,0.258273188129
6.517,0.293095461067,0.28678398358
6.518,0.299041927162,0.335649737996
6.519,0.305375081861,0.33465290232
6.52,0.303207072696,0.286186003745
6.521,0.296150801734,0.262056978999
6.522,0.294794313566,0.299519272901
6.523,0.301586559793,0.345181752444
6.524,0.306815214779,0.332309057828
6.525,0.302888870748,0.279674651151
6.526,0.29574408163,0.264701089372
6.527,0.295886425201,0.31092435318
6.528,0.303387488877,0.351253397775
6.529,0.307244528233,0.326077633792
6.53,0.301809315984,0.271838068898
6.531,0.295129708727,0.26833702447
6.532,0.296975939951,0.322039326224
6.533,0.304822467945,0.354100183622
6.534,0.307011400002,0.316698130274
6.535,0.300353662469,0.264195307051
6.536,0.29462710178,0.274067543138
6.537,0.298215336422,0.332801082395
6.538,0.305947235621,0.353515607528
6.539,0.306255905225,0.304995892351
6.54,0.298751726801,0.258102760723
6.541,0.294409168384,0.282322499601
6.542,0.299622010748,0.342594325429
6.543,0.306736322416,0.349340241835
6.544,0.30507919822,0.292018006644
6.545,0.297184651611,0.254682248674
6.546,0.294573167075,0.292946917518
6.547,0.301142553584,0.350559084878
6.548,0.307143683119,0.341664301162
6.549,0.303580856598,0.27896628324
6.55,0.295803142721,0.254703747944
6.551,0.295156148137,0.305305997504
6.552,0.302680485539,0.355830605245
6.553,0.307130469497,0.330900675868
6.554,0.30186949136,0.267073224028
6.555,0.294729724375,0.258513042458
6.556,0.296142678989,0.318429962367
6.557,0.30411780026,0.357720618817
6.558,0.306681157517,0.317773556461
6.559,0.300063723068,0.257471948629
6.56,0.294056720131,0.266017509599
6.561,0.29747227601,0.331176985236
6.562,0.305333831452,0.355834539622
6.563,0.305811694084,0.303252329424
6.564,0.298287974901,0.251084380238
6.565,0.293842967249,0.276722484848
6.566,0.299048182571,0.34239071367
6.567,0.306221211368,0.350127129275
6.568,0.30457130325,0.288455516642
6.569,0.296665484086,0.248539063854
6.57,0.294110866632,0.289804955237
6.571,0.300747928942,0.3510359602
6.572,0.306698253357,0.340906129929
6.573,0.303039484385,0.274543927771
6.574,0.295310206161,0.250122461837
6.575,0.294844904972,0.304210996194
6.576,0.302435430334,0.356303512836
6.577,0.306717251907,0.328796157207
6.578,0.301319693733,0.26261643534
6.579,0.294318766074,0.255763404206
6.58,0.295992449931,0.318764850874
6.581,0.303973849674,0.357680624852
6.582,0.306268544535,0.314674940247
6.583,0.299531038387,0.253617136317
6.584,0.293763238985,0.265048202014
6.585,0.297467293347,0.332279391305
6.586,0.305238126326,0.354987468622
6.587,0.305380574067,0.29959237049
6.588,0.297799063834,0.248259526421
6.589,0.293685328531,0.277262688754
6.59,0.299156055894,0.343659428518
6.591,0.306125996064,0.348382140445
6.592,0.30411652215,0.284680900504
6.593,0.296246445436,0.246971404502
6.594,0.294092416564,0.291456480124
6.595,0.300927162251,0.35199094642
6.596,0.30656648883,0.338338161723
6.597,0.302568293458,0.27106420763
6.598,0.294984157155,0.249863000512
6.599,0.29495591816,0.306523792385
6.6,0.302641690619,0.356610948015
6.601,0.306525225846,0.325599184712
6.602,0.300848699592,0.259769893816
6.603,0.294103526577,0.256719767814
6.604,0.296212310967,0.321294283205
6.605,0.304165070691,0.357154310808
6.606,0.30600625455,0.311116000778
6.607,0.299082643367,0.25165127265
6.608,0.293669508964,0.267020060472
6.609,0.297767055521,0.334626768546
6.61,0.305378427499,0.353575840533
6.611,0.305050565107,0.295971109935
6.612,0.297397980759,0.247322804868
6.613,0.293715513222,0.27997640884
6.614,0.299501357616,0.345498530104
6.615,0.30618839073,0.346147490694
6.616,0.303731753164,0.281296144522
6.617,0.295916588627,0.247113245106
6.618,0.294240152474,0.294597386926
6.619,0.301281370649,0.353083389497
6.62,0.306534404265,0.335432342532
6.621,0.302149490671,0.268187416389
6.622,0.294746036731,0.251039836294
6.623,0.295206315933,0.309765342169
6.624,0.302969066284,0.356812799352
6.625,0.306392925438,0.322238294219
6.626,0.300421535171,0.257624802824
6.627,0.293972184158,0.258805787336
6.628,0.296542908232,0.324323800394
6.629,0.304433709113,0.35641577863
6.63,0.305778315606,0.307555424095
6.631,0.298674970629,0.25039907377
6.632,0.293653004926,0.269821757207
6.633,0.298149435501,0.337167417634
6.634,0.305562736381,0.351935400758
6.635,0.304740609378,0.292481674577
6.636,0.297037269649,0.24705251009
6.637,0.293813983047,0.283250228123
6.638,0.299903330068,0.34732710059
6.639,0.306270906741,0.343721488844
6.64,0.303360645104,0.278141908394
6.641,0.295627643439,0.24783715514
6.642,0.294445467793,0.298069672473
6.643,0.301669540522,0.354043418634
6.644,0.306506828149,0.33240095958
6.645,0.30174321166,0.265605591188
6.646,0.294549043337,0.252694170631
6.647,0.295502393078,0.313153560659
6.648,0.303311552354,0.356822617028
6.649,0.306256343829,0.318828727388
6.65,0.300008916156,0.255808405
6.651,0.293881124123,0.261256473291
6.652,0.296906688376,0.327357790031
6.653,0.304702740558,0.355471240076
6.654,0.305542663497,0.30402316288
6.655,0.298285429449,0.249482994485
6.656,0.293674482517,0.272875137845
6.657,0.298552510535,0.339609264372
6.658,0.305736862769,0.350107341874
6.659,0.304423493983,0.289090810347
6.66,0.296698661994,0.24710373487
6.661,0.293946528038,0.286668090562
6.662,0.300314114153,0.348988252987
6.663,0.306336607037,0.341148242581
6.664,0.302985691759,0.275145478623
6.665,0.295364306306,0.248849796304
6.666,0.294679388742,0.30158759918
6.667,0.30205580617,0.354797824524
6.668,0.306459385824,0.329276558672
6.669,0.301338104217,0.263227010313
6.67,0.29438009275,0.254589779052
6.671,0.295820249064,0.316501251283
6.672,0.303643084523,0.356614979705
6.673,0.306099949877,0.315387653417
6.674,0.299603293065,0.254225056998
6.675,0.293819066605,0.263889775104
6.676,0.297284412451,0.33027976228
6.677,0.304953832218,0.354319898884
6.678,0.305289797772,0.300522669986
6.679,0.297908771118,0.248813036806
6.68,0.293724209155,0.276044927285
6.681,0.298961154658,0.341884267295
6.682,0.305888390703,0.34810172039
6.683,0.304093702982,0.285791957317
6.684,0.296378275226,0.24739706538
6.685,0.294104772625,0.29013255501
6.686,0.300722102981,0.350445831565
6.687,0.30637748443,0.338441218786
6.688,0.302603920107,0.272294057919
6.689,0.29512348686,0.250083943088
6.69,0.294934735637,0.305082922437
6.691,0.302431504733,0.355330745654
6.692,0.306387274647,0.326072453043
6.693,0.300932747613,0.261035577086
6.694,0.294236533728,0.256671177525
6.695,0.296153759966,0.319762002187
6.696,0.303957424508,0.356186624764
6.697,0.30592121173,0.311926782221
6.698,0.299204128164,0.252857235695
6.699,0.293783580113,0.266660507226
6.7,0.297626274151,0.333059382041
6.701,0.268504514863,0.347061337437
6.702,0.209307901127,0.23944951693
6.703,0.147389956255,0.0913226260082
6.704,0.100014607058,0.0498354816837
6.705,0.0702179284743,0.114549321405
6.706,0.0506214903544,0.135702447085
6.707,0.0352366717266,0.0479401176094
6.708,0.0234325032033,-0.0351869980596
6.709,0.015700767641,-0.00467643735091
6.71,0.0110033798683,0.0737604691169
6.711,0.0077762255853,0.0661947804046
6.712,0.00528829379856,-0.0188911943995
6.713,0.00351011465378,-0.0530952383999
6.714,0.00238978419092,0.0090055747245
6.715,0.00168305381626,0.0628331000011
6.716,0.00117239399952,0.0233190733774
6.717,0.000788636503891,-0.0457023660143
6.718,0.000527942038956,-0.0388241179
6.719,0.000364790291902,0.0275799707443
6.72,0.000256460028165,0.046641326655
6.721,0.000176267462601,-0.00868759815127
6.722,0.000118160701186,-0.0500626098083
6.723,8.00510526792e-005,-0.015693415987
6.724,5.58110402444e-005,0.036570958122
6.725,3.89571629034e-005,0.025105883817
6.726,2.64965628529e-005,-0.0286476762799
6.727,1.7807680885e-005,-0.0402360376827
6.728,1.22061294157e-005,0.00531722124793
6.729,8.53184334035e-006,0.0344579888549
6.73,5.89901261658e-006,0.00367179394726
6.731,3.98829337987e-006,-0.036149318623
6.732,2.69834376544e-006,-0.0236323420094
6.733,1.86591818538e-006,0.0188342367196
6.734,1.30071470807e-006,0.0243433741985
6.735,8.91260251753e-007,-0.0129639783518
6.736,6.01887073001e-007,-0.0333066842664
6.737,4.10595746623e-007,-0.00654166630521
6.738,2.85226314713e-007,0.0234868901229
6.739,1.97659270501e-007,0.0107583810005
6.74,1.3455916223e-007,-0.022344529382
6.741,9.11282738915e-008,-0.023855068264
6.742,6.2634185495e-008,0.00671393328129
6.743,4.35233979322e-008,0.0206502435728
6.744,2.9956129936e-008,-0.00211369155463
6.745,2.03303105042e-008,-0.0243118910419
6.746,1.38399997022e-008,-0.0119138033198
6.747,9.56115610148e-009,0.0140849028829
6.748,6.62473401789e-009,0.0131561893918
6.749,4.53291891452e-009,-0.0113946842312
6.75,3.07708787977e-009,-0.0204397732919
6.751,2.10673982343e-009,-0.000970199476149
6.752,1.45842130354e-009,0.0155425952743
6.753,1.00593366188e-009,0.00414973313209
6.754,6.85708592768e-010,-0.0158346806995
6.755,4.66729456328e-010,-0.0132116920164
6.756,3.21054410002e-010,0.00672478765398
6.757,2.22103782538e-010,0.0124697156342
6.758,1.52480760991e-010,-0.00375006880168
6.759,1.03804854537e-010,-0.0156597975212
6.76,7.09283147694e-011,-0.00520663256151
6.761,4.89272278469e-011,0.0103185375502
6.762,3.3761945192e-011,0.00692273366228
6.763,2.30941590925e-011,-0.00891536634507
6.764,1.57351593318e-011,-0.0121209546063
6.765,1.07925358268e-011,0.00152260072187
6.766,7.45015618398e-012,0.0101571690013
6.767,5.12406426004e-012,0.00096008100004
6.768,3.49791638782e-012,-0.0108157390378
6.769,2.38864234216e-012,-0.00692589312399
6.77,1.64297887264e-012,0.00578348520369
6.771,1.13303248635e-012,0.00736813033732
6.772,7.768991767e-013,-0.00383792919765
6.773,5.30164361555e-013,-0.0098431230673
6.774,3.6302728055e-013,-0.00171511308408
6.775,2.50056455181e-013,0.00728730217676
6.776,1.72098039561e-013,0.00337998322891
6.777,1.17750160655e-013,-0.00660611861838
6.778,8.043300439e-014,-0.00696994249483
6.779,5.52103502213e-014,0.00230710399947
6.78,3.80310561695e-014,0.00646954599752
6.781,2.61149428621e-014,-0.000494176606167
6.782,1.78504100948e-014,-0.00720192899716
6.783,1.22143512123e-014,-0.00336248138899
6.784,8.39773271222e-015,0.0045398751659
6.785,5.77902943697e-015,0.00418990999462
6.786,3.96067993055e-015,-0.00333241606952
6.787,2.70757062654e-015,-0.0060428542324
6.788,1.85612951693e-015,-5.15332319957e-005
6.789,1.27695563871e-015,0.00496499542901
6.79,8.77445223812e-016,0.00141484380486
6.791,6.00632871522e-016,-0.00471398298766
6.792,4.10969096471e-016,-0.00385599401051
6.793,2.82157042702e-016,0.00227670959092
6.794,1.94067413584e-016,0.00399385312302
6.795,1.3314939997e-016,-0.00103864234972
6.796,9.11077863561e-017,-0.00468260177625
6.797,6.24167567751e-017,-0.00142133324275
6.798,4.28909817852e-017,0.00335155885995
6.799,2.94759325081e-017,0.00225418467988
6.8,2.01997830675e-017,-0.00265491552604
6.801,1.38258098789e-017,-0.0036103912393
6.802,9.48341663227e-018,0.000628865546225
6.803,6.51811726113e-018,0.00327063015635
6.804,4.47469482514e-018,0.00038337641058
6.805,3.06454570633e-018,-0.00325997262
6.806,2.0990726709e-018,-0.00202050647412
6.807,1.44108755678e-018,0.00192161631472
6.808,9.90159409328e-019,0.00237769065724
6.809,6.79082512947e-019,-0.00112478047449
6.81,4.65033263271e-019,-0.00297032870311
6.811,3.18805616953e-019,-0.000421350027551
6.812,2.18968352715e-019,0.00236282324658
6.813,1.5035415823e-019,0.00111492809626
6.814,1.03047344025e-019,-0.00199821610224
6.815,7.05893770816e-020,-0.00208679042651
6.816,4.84302401477e-020,0.000811241937465
6.817,3.32640033274e-020,0.00208498619907
6.818,2.28241130698e-020,-0.000108371085172
6.819,1.56380776037e-020,-0.00219129040679
6.82,1.07183212903e-020,-0.000972861739277
6.821,7.35742056459e-021,0.00148847164233
6.822,5.05180094217e-021,0.00135490603964
6.823,3.46418509747e-021,-0.00100404620103
6.824,2.37361541462e-021,-0.00183453447369
6.825,1.62783332844e-021,4.9205426662e-005
6.826,1.1176188139e-021,0.001603653881
6.827,7.6702162779e-022,0.000474207240269
6.828,5.25772357131e-022,-0.0014408691426
6.829,3.60357181349e-022,-0.00115595727151
6.83,2.47251334252e-022,0.000764593463529
6.831,1.6974108134e-022,0.0012850602609
6.832,1.16437434532e-022,-0.00030170569022
6.833,7.98050583268e-023,-0.00143346742218
6.834,5.47191911106e-023,-0.000400206513005
6.835,3.75547391381e-023,0.00108860515735
6.836,2.57749568846e-023,0.000729194983403
6.837,1.76743709014e-023,-0.000811947248058
6.838,1.21150207565e-023,-0.00109950439538
6.839,8.30998869024e-024,0.000234551928948
6.84,5.70365531474e-024,0.00105210372652
6.841,3.9132765302e-024,0.000135706839978
6.842,2.68287582426e-024,-0.0010030048195
6.843,1.83942624174e-024,-0.000603773615437
6.844,1.262061812e-024,0.000631679689319
6.845,8.66138443729e-025,0.000763216494273
6.846,5.94074550376e-025,-0.00034098339489
6.847,4.07276577204e-025,-0.000912572523403
6.848,2.79313441777e-025,-0.000106036932613
6.849,1.91668097786e-025,0.000762176299937
6.85,1.31512581788e-025,0.000360852358098
6.851,9.0183732085e-026,-0.000616303129474
6.852,6.18332915044e-026,-0.000635970379692
6.853,4.2416062935e-026,0.000275928442227
6.854,2.91063818886e-026,0.000668167153854
6.855,1.99666989988e-026,-2.66597595214e-005
6.856,1.36907268977e-026,-0.000676895512011
6.857,9.38852314316e-027,-0.000287813272746
6.858,6.44131533113e-027,0.000483307519554
6.859,4.41965628761e-027,0.000433806195478
6.86,3.03126145386e-027,-0.000309314833092
6.861,2.07850358834e-027,-0.000564632190365
6.862,1.42561564274e-027,3.06428108321e-005
6.863,9.78150873892e-028,0.000514547537194
6.864,6.71049086131e-028,0.000153937456401
6.865,4.60190669432e-028,-0.000446592186323
6.866,3.15577187622e-028,-0.000351729034769
6.867,2.16482068091e-028,0.000252188889417
6.868,1.48529794631e-028,0.000410406618903
6.869,1.01881750381e-028,-9.13927044629e-005
6.87,6.98657056235e-029,-0.00044381360657
6.871,4.79167017866e-029,-0.000115289370761
6.872,3.28730890601e-029,0.000350644349283
6.873,2.25525430915e-029,0.00023289114471
6.874,1.54677909386e-029,-0.000252055424169
6.875,1.06074220519e-029,-0.000338532584013
6.876,7.27587669898e-030,8.24863316596e-005
6.877,4.99168572881e-030,0.000336141122566
6.878,3.4241763575e-030,4.47617228904e-005
6.879,2.34834664988e-030,-0.000311761236404
6.88,1.61055706034e-030,-0.00018287512321
6.881,1.10481562904e-030,0.000205209581899
6.882,7.57943487863e-031,0.000242982037077
6.883,5.19880694322e-031,-0.000105645811937
6.884,3.56538590136e-031,-0.000282848584266
6.885,2.44544872979e-031,-2.71373105844e-005
6.886,1.67760910705e-031,0.000244104767676
6.887,1.15082553198e-031,0.000114973516629
6.888,7.89309557004e-032,-0.000192083276632
6.889,5.41333519233e-032,-0.00019563107813
6.89,3.71321530574e-032,9.17748406739e-005
6.891,2.54731127648e-032,0.000212716735427
6.892,1.7473076368e-032,-7.58100920938e-006
6.893,1.19838046033e-032,-0.00021072147869
6.894,8.21933313045e-033,-8.63074711596e-005
6.895,5.63823851332e-033,0.000155596793332
6.896,3.86777575054e-033,0.000137696718381
6.897,2.65291017623e-033,-9.65629383149e-005
6.898,1.81949304012e-033,-0.000175036140015
6.899,1.24800916038e-033,1.32897405252e-005
6.9,4.46227999793e-005,0.00016408504797
6.901,0.0380573132194,0.00585733356951
6.902,0.0983428640847,0.0573945967238
6.903,0.153358590486,0.157967900937
6.904,0.198941650945,0.232036791187
6.905,0.231083752515,0.231509556536
6.906,0.248665419254,0.205183394279
6.907,0.259471001612,0.225654620667
6.908,0.272187326047,0.286025892085
6.909,0.285499385582,0.31427729587
6.91,0.291341300601,0.282529712722
6.911,0.289054611363,0.247739489458
6.912,0.28770125977,0.268520187455
6.913,0.293631818776,0.320298571712
6.914,0.301364148292,0.331449246623
6.915,0.301542292927,0.289253843311
6.916,0.295432505745,0.258273188129
6.917,0.293095461067,0.28678398358
6.918,0.299041927162,0.335649737996
6.919,0.305375081861,0.33465290232
6.92,0.303207072696,0.286186003745
6.921,0.296150801734,0.262056978999
6.922,0.294794313566,0.2995192729
6.923,0.301586559793,0.345181752444
6.924,0.306815214779,0.332309057828
6.925,0.302888870748,0.279674651151
6.926,0.29574408163,0.264701089372
6.927,0.295886425201,0.31092435318
6.928,0.303387488877,0.351253397775
6.929,0.307244528233,0.326077633792
6.93,0.301809315984,0.271838068898
6.931,0.295129708727,0.26833702447
6.932,0.296975939951,0.322039326224
6.933,0.304822467945,0.354100183622
6.934,0.307011400002,0.316698130274
6.935,0.300353662469,0.264195307051
6.936,0.29462710178,0.274067543138
6.937,0.298215336422,0.332801082395
6.938,0.305947235621,0.353515607528
6.939,0.306255905225,0.304995892351
6.94,0.298751726801,0.258102760723
6.941,0.294409168384,0.282322499601
6.942,0.299622010748,0.342594325429
6.943,0.306736322416,0.349340241835
6.944,0.30507919822,0.292018006644
6.945,0.297184651611,0.254682248674
6.946,0.294573167075,0.292946917518
6.947,0.301142553584,0.350559084878
6.948,0.307143683119,0.341664301162
6.949,0.303580856598,0.27896628324
6.95,0.295803142721,0.254703747944
6.951,0.295156148137,0.305305997504
6.952,0.302680485539,0.355830605245
6.953,0.307130469497,0.330900675868
6.954,0.30186949136,0.267073224028
6.955,0.294729724375,0.258513042458
6.956,0.296142678989,0.318429962367
6.957,0.30411780026,0.357720618817
6.958,0.306681157517,0.317773556461
6.959,0.300063723068,0.257471948629
6.96,0.294056720131,0.266017509599
6.961,0.29747227601,0.331176985236
6.962,0.305333831452,0.355834539622
6.963,0.305811694084,0.303252329424
6.964,0.298287974901,0.251084380238
6.965,0.293842967249,0.276722484848
6.966,0.299048182571,0.34239071367
6.967,0.306221211368,0.350127129275
6.968,0.30457130325,0.288455516642
6.969,0.296665484086,0.248539063854
6.97,0.294110866632,0.289804955237
6.971,0.300747928942,0.3510359602
6.972,0.306698253357,0.340906129929
6.973,0.303039484385,0.274543927771
6.974,0.295310206161,0.250122461837
6.975,0.294844904972,0.304210996194
6.976,0.302435430334,0.356303512836
6.977,0.306717251907,0.328796157207
6.978,0.301319693733,0.26261643534
6.979,0.294318766074,0.255763404206
6.98,0.295992449931,0.318764850874
6.981,0.303973849674,0.357680624852
6.982,0.306268544535,0.314674940247
6.983,0.299531038387,0.253617136317
6.984,0.293763238985,0.265048202014
6.985,0.297467293347,0.332279391305
6.986,0.305238126326,0.354987468622
6.987,0.305380574067,0.29959237049
6.988,0.297799063834,0.248259526421
6.989,0.293685328531,0.277262688754
6.99,0.299156055894,0.343659428518
6.991,0.306125996064,0.348382140445
6.992,0.30411652215,0.284680900504
6.993,0.296246445436,0.246971404502
6.994,0.294092416564,0.291456480124
6.995,0.300927162251,0.35199094642
6.996,0.30656648883,0.338338161723
6.997,0.302568293458,0.27106420763
6.998,0.294984157155,0.249863000512
6.999,0.29495591816,0.306523792385
7.0,0.302641690619,0.356610948015
7.001,0.306525225846,0.325599184712
7.002,0.300848699592,0.259769893816
7.003,0.294103526577,0.256719767814
7.004,0.296212310967,0.321294283205
7.005,0.304165070691,0.357154310808
7.006,0.30600625455,0.311116000778
7.007,0.299082643367,0.25165127265
7.008,0.293669508964,0.267020060472
7.009,0.297767055521,0.334626768546
7.01,0.305378427499,0.353575840533
7.011,0.305050565107,0.295971109935
7.012,0.297397980759,0.247322804868
7.013,0.293715513222,0.27997640884
