Domain, istatcom, igvsc, iref, Iload
21.135,-0.00763431777379,-0.0519247381776,8.28116781622e-007,0.00327555382944
21.136,-0.00697257438086,-0.0512445065548,5.69216521302e-007,0.00233526230431
21.137,-0.0063795927608,-0.0528398974636,3.91391842077e-007,0.0039987682516
21.138,-0.00610588626102,-0.0527755366674,2.69009508265e-007,0.00479731116391
21.139,-0.00590699308552,-0.0501430206979,1.84807872048e-007,0.00317660887118
21.14,-0.00549351223054,-0.0479296968971,1.26978987856e-007,0.00149609494287
21.141,-0.00497162500613,-0.0479067987043,8.72786909155e-008,0.00183185882058
21.142,-0.00461670419668,-0.0482033055687,5.99881947758e-008,0.00291694027177
21.143,-0.00443219508958,-0.0467399960792,4.12148253096e-008,0.00260429749251
21.144,-0.00419029159262,-0.0443893285347,2.83121666873e-008,0.00122827923272
21.145,-0.00381162872908,-0.0431794234015,1.94528809322e-008,0.000681641084385
21.146,-0.00345825218436,-0.0430721393411,1.33676183806e-008,0.00131728566444
21.147,-0.00324951690965,-0.0423792594463,9.18416966914e-009,0.00168078032467
21.148,-0.00309012484068,-0.0405760847457,6.30841315671e-009,0.000993022645151
21.149,-0.00284856126842,-0.0388947915727,4.3331836667e-009,0.000200554715191
21.15,-0.00255938109913,-0.0381868896356,2.97684567481e-009,0.000265036367329
21.151,-0.0023426023314,-0.0377176530029,2.04499870584e-009,0.000720673860858
21.152,-0.00220241959722,-0.0365384168067,1.40457959606e-009,0.000612857586698
21.153,-0.00197908095787,-0.0349272948076,9.64613535965e-010,-1.01897298098e-005
21.154,-0.00165909331537,-0.0337187702009,6.62492799379e-010,-0.000402032949815
21.155,-0.00132809206324,-0.0330001421782,4.55013895803e-010,-0.000341601473911
21.156,-0.00105001464643,-0.03216012483,3.12485071529e-010,-0.000337633167671
21.157,-0.000800455039781,-0.0309435743551,2.14576179975e-010,-0.000724554457499
21.158,-0.000529683677548,-0.0297775762562,1.47340514435e-010,-0.00118347505206
21.159,-0.000246769863908,-0.0290138757035,1.01175718777e-010,-0.00132758283409
21.16,1.89214206815e-006,-0.0284113075133,6.94734483555e-011,-0.00129082632385
21.161,0.00020815285146,-0.0275932276215,4.77003523798e-011,-0.00143740578843
21.162,0.000408267297555,-0.0266284529652,3.27489017429e-011,-0.00177772589912
21.163,0.000621630281159,-0.0258460237671,2.24839582262e-011,-0.00201463425376
21.164,0.000825303896117,-0.0252936679774,1.54365406543e-011,-0.00204137769053
21.165,0.000996445693514,-0.0247112725319,1.05975600608e-011,-0.00206848098461
21.166,0.00114738215035,-0.0239693022689,7.2750113239e-012,-0.00225458152131
21.167,0.00130193741652,-0.0232360576943,4.99402279812e-012,-0.0024792615918
21.168,0.00145854591498,-0.0226713372994,3.42821906004e-012,-0.00257230231735
21.169,0.00159770666228,-0.0221868546149,2.35330602304e-012,-0.00257705320591
21.17,0.00171498580295,-0.0216193285054,1.61535361022e-012,-0.00264874969281
21.171,0.00182573037993,-0.0209853003355,1.10876740848e-012,-0.00280374578447
21.172,0.00193932683437,-0.0204229758804,7.6104307491e-013,-0.00292014612832
21.173,0.00204681375885,-0.0199630367459,5.22366234656e-013,-0.00294454450103
21.174,0.0021380660598,-0.0195005175873,3.58532733416e-013,-0.00296004067426
21.175,0.00221769854652,-0.0189741128096,2.46074670006e-013,-0.00303862472598
21.176,0.0022961312702,-0.0184487401177,1.68887037826e-013,-0.00313627578656
21.177,0.00237351775924,-0.0179953810764,1.15910466524e-013,-0.00317962344991
21.178,0.00244180858605,-0.0175833292912,7.95504282999e-014,-0.00318094763406
21.179,0.00249868550037,-0.0171432629885,5.459471341e-014,-0.00320504191485
21.18,0.00255046458697,-0.0166767197131,3.74669449396e-014,-0.00326369647443
21.181,0.00260157574604,-0.0162405336093,2.57122947348e-014,-0.00330795892706
21.182,0.00264869613442,-0.0158517111543,1.76453058803e-014,-0.00331227155864
21.183,0.00268747475049,-0.0154686811922,1.21090394633e-014,-0.00330871531711
21.184,0.00271958481382,-0.0150632087411,8.30961125524e-015,-0.00332925187939
21.185,0.00274952201056,-0.0146596216408,5.70223361779e-015,-0.00335846027249
21.186,0.00277774484852,-0.0142887570993,3.91295789029e-015,-0.00336529761092
21.187,0.00280104066325,-0.0139404907395,2.68509765917e-015,-0.00335242584709
21.188,0.00281828771566,-0.0135858033787,1.84250017656e-015,-0.00334648911553
21.189,0.00283206037628,-0.0132230511088,1.26429378938e-015,-0.00335440968259
21.19,0.00284442472586,-0.0128751879439,8.67528442814e-016,-0.0033568836187
21.191,0.00285422945303,-0.012550878573,5.95271797434e-016,-0.00334208384091
21.192,0.00285966437034,-0.0122338881476,4.08452332091e-016,-0.00332216487035
21.193,0.00286133249837,-0.0119114632941,2.80260069187e-016,-0.00331108673286
21.194,0.00286116567514,-0.0115924376993,1.9229853424e-016,-0.0033037299872
21.195,0.00285954370773,-0.0112899549263,1.31943141787e-016,-0.00328716190352
21.196,0.00285523183461,-0.0110008952051,9.05301953575e-017,-0.00326149572947
21.197,0.00284772514125,-0.0107132234564,6.2114789611e-017,-0.00323756546939
21.198,0.00283807605945,-0.0104252903996,4.26178642749e-017,-0.00321905432333
21.199,0.00282724473672,-0.0101462034774,2.92404748114e-017,-0.00319847939642
21.2,0.00281487447636,-0.00988012765407,2.00619715211e-017,-0.00317051092746
21.201,0.00280024011474,-0.00962077892358,1.37644470371e-017,-0.00313967690613
21.202,0.00278356672668,-0.00936246613107,9.44364426909e-018,-0.003112000101
21.203,0.00276568856583,-0.00910826189095,6.47912924933e-018,-0.00308591330261
21.204,0.00274685498817,-0.00886366114832,4.44519081071e-018,-0.00305610258239
21.205,0.00272661513769,-0.00862778435897,3.04972637524e-018,-0.00302222503175
21.206,0.00270475910987,-0.00839565847864,2.09231822446e-018,-0.00298864848221
21.207,0.00268172432735,-0.00816617985348,1.43545996288e-018,-0.00295722303007
21.208,0.00265795877613,-0.00794288363921,9.848075161e-019,-0.00292509951386
21.209,0.00263337732014,-0.00772767520796,6.75629766746e-019,-0.00288992860153
21.21,0.00260770385049,-0.00751812278007,4.63514376501e-019,-0.00285337062167
21.211,0.00258103039002,-0.0073116951395,3.17990810035e-019,-0.0028179999235
21.212,0.00255372203248,-0.00710938319057,2.18153949675e-019,-0.00278340455752
21.213,0.00252592750848,-0.0069134288195,1.4966113138e-019,-0.00274742972686
21.214,0.00249749521896,-0.00672360620442,1.02672099255e-019,-0.00270978439598
21.215,0.00246834664807,-0.00653784974722,7.04357665988e-020,-0.00267221802321
21.216,0.0024386689962,-0.00635550754152,4.83205086546e-020,-0.00263562563242
21.217,0.00240867322653,-0.00617790502011,3.31487694035e-020,-0.002598944127
21.218,0.00237835630754,-0.00600586738779,2.27405583379e-020,-0.00256115744534
21.219,0.00234762084789,-0.00583843719172,1.56002881889e-020,-0.00252286482457
21.22,0.00231650963297,-0.00567447817815,1.0701924846e-020,-0.00248515861727
21.221,0.00228518545979,-0.005514256734,7.34157209335e-021,-0.0024479685219
21.222,0.0022537325098,-0.00535865257132,5.03633121577e-021,-0.00241043200098
21.223,0.00222210722785,-0.00520760235371,3.45491684968e-021,-0.00237237284644
21.224,0.00219028486803,-0.00506023030914,2.3700581915e-021,-0.00233448788484
21.225,0.00215834839136,-0.00491616575768,1.6258428372e-021,-0.00229719840577
21.226,0.00212639802712,-0.00477587266764,1.11531199129e-021,-0.00226011690102
21.227,0.00209444864615,-0.00463968016533,7.65089999771e-022,-0.00222281084776
21.228,0.00206246994878,-0.00450719152857,5.24840145422e-022,-0.00218549243604
21.229,0.00203048392746,-0.00437788206765,3.60031050201e-022,-0.00214862190226
21.23,0.00199856435247,-0.00425178102331,2.46974051339e-022,-0.0021122115738
21.231,0.00196675690664,-0.00412920802083,1.69418658669e-022,-0.00207592012692
21.232,0.00193505325714,-0.00401012752853,1.16217022622e-022,-0.00203965363653
21.233,0.00190344795775,-0.00389415072117,7.97217575483e-023,-0.00200368763659
21.234,0.00187197862081,-0.00378106452419,5.46868159002e-023,-0.0019682156325
21.235,0.00184069272885,-0.00367100534668,3.75134607173e-023,-0.00193309969541
21.236,0.00180960384172,-0.00356408356326,2.57329989321e-023,-0.00189815749417
21.237,0.00177870434728,-0.00346011688055,1.76519415928e-023,-0.00186346162235
21.238,0.00174800561918,-0.00335884936909,1.21085850672e-023,-0.00182920389116
21.239,0.00171754095954,-0.00326024226275,8.3060242399e-024,-0.00179540543373
21.24,0.00168733377528,-0.00316439099753,5.69759960344e-024,-0.00176193181631
21.241,0.00165738470107,-0.00307125968363,3.90831564615e-024,-0.00172873539968
21.242,0.00162769345557,-0.0029806610243,2.68093531284e-024,-0.00169592332925
21.243,0.00159827669006,-0.00289246698117,1.83900144154e-024,-0.00166358174904
21.244,0.00156915607488,-0.00280669498322,1.26146985637e-024,-0.00163166197616
21.245,0.00154033980507,-0.00272336403916,8.65308156173e-025,-0.00160008672914
21.246,0.00151182628635,-0.00264237648718,5.93558949656e-025,-0.00156887854095
21.247,0.00148362055239,-0.0025635965672,4.07151541443e-025,-0.00153811540974
21.248,0.00145573674158,-0.00248697321405,2.79284932715e-025,-0.00150781105559
21.249,0.00142818553271,-0.00241251640681,1.91574703391e-025,-0.00147791159853
21.25,0.00140096800678,-0.00234018880953,1.31409898154e-025,-0.00144839251053
21.251,0.00137408394695,-0.00226988920658,9.01399431801e-026,-0.00141929349926
21.252,0.00134753965929,-0.00220153567806,6.1830931636e-026,-0.00139065075823
21.253,0.00132134381525,-0.00213510668842,4.24124771182e-026,-0.00136244601333
21.254,0.0012954997167,-0.0020705866006,2.90924871849e-026,-0.00133464513172
21.255,0.0012700061781,-0.00200791397237,1.99557223432e-026,-0.00130725265305
21.256,0.00124486418961,-0.00194700899596,1.3688424406e-026,-0.00128029829319
21.257,0.00122007844068,-0.00188782487914,9.38942294696e-027,-0.00125378787846
21.258,0.00119565240795,-0.00183034238515,6.44056248318e-027,-0.00122769817
21.259,0.00117158551627,-0.00177452594732,4.41782155746e-027,-0.00120201533776
21.26,0.00114787625234,-0.00172031357378,3.03034473677e-027,-0.00117675197313
21.261,0.00112452555201,-0.00166764939392,2.07862151576e-027,-0.001151921267
21.262,0.00110153540509,-0.00161650267756,1.42579908995e-027,-0.00112751456008
21.263,0.00107890565052,-0.0015668474741,9.78004383304e-028,-0.00110351506542
21.264,0.00105663408496,-0.00151864027649,6.7084600781e-028,-0.00107992081313
21.265,0.00103471914888,-0.00147182925968,4.60155337881e-028,-0.00105674104576
21.266,0.00101316075361,-0.00142637559564,3.15635390024e-028,-0.00103397626976
21.267,0.000991958381772,-0.00138225292896,2.16504306215e-028,-0.00101161461917
21.268,0.00097110980499,-0.00133942973405,1.48507032853e-028,-0.000989646998014
21.269,0.000950612236522,-0.00129786387437,1.01865507357e-028,-0.000968075093309
21.27,0.000930463784263,-0.0012575152141,6.98726069841e-029,-0.000946901656581
21.271,0.00091066300962,-0.00121835422396,4.79276813754e-029,-0.000926120745211
21.272,0.000891207612084,-0.00118035448696,3.28749864583e-029,-0.000905722460568
21.273,0.000872094373471,-0.00114348314813,2.25498911368e-029,-0.000885702520893
21.274,0.000853320234124,-0.00110770386009,1.54676035539e-029,-0.000866061571124
21.275,0.000834882712381,-0.0010729855505,1.06096569684e-029,-0.000846797135255
21.276,0.00081677917928,-0.00103930289273,7.27745271385e-030,-0.000827901529583
21.277,0.000799006290755,-0.0010066292631,4.99180018312e-030,-0.000809367771236
21.278,0.000781560408118,-0.000974933999683,3.42400786925e-030,-0.000791193256417
21.279,0.000764438216363,-0.000944187234646,2.34861638724e-030,-0.000773376156145
21.28,0.000747636598525,-0.000914363716227,1.61097648336e-030,-0.000755911223801
21.281,0.000731152101029,-0.00088544009775,1.10500973903e-030,-0.000738791367099
21.282,0.000714980871776,-0.000857390889868,7.57953932988e-031,-0.000722011610514
21.283,0.000699119088932,-0.000830189316396,5.19899410272e-031,-0.000705569131639
21.284,0.000683563164863,-0.000803810888974,3.56611756162e-031,-0.00068946004011
21.285,0.000668309473414,-0.000778233869985,2.44608651387e-031,-0.000673678289744
21.286,0.000653354102789,-0.000753436479473,1.67782941501e-031,-0.000658217962842
21.287,0.000638693006478,-0.000729395570748,1.15086302167e-031,-0.000643074925272
21.288,0.000624322264616,-0.000706088457066,7.8940398866e-032,-0.000628245513063
21.289,0.00061023805571,-0.000683494580925,5.4147056455e-032,-0.000613724750054
21.29,0.000596436441575,-0.000661594552464,3.71407142118e-032,-0.000599506839127
21.291,0.000582913327024,-0.000640368445777,2.54756643517e-032,-0.000585586789972
21.292,0.000569664629857,-0.00061979600239,1.74743351423e-032,-0.000571960562402
21.293,0.000556686377156,-0.000599858074531,1.19860389464e-032,-0.000558623787417
21.294,0.000543974604646,-0.000580536918217,8.22149117986e-033,-0.000545571231601
21.295,0.000531525250788,-0.000561815091569,5.63930259269e-033,-0.000532797671362
21.296,0.000519334209942,-0.000543674832207,3.86812143461e-033,-0.00052029862554
21.297,0.000507397442187,-0.000526098735374,2.65322880731e-033,-0.000508069887102
21.298,0.000495710971438,-0.000509070471064,1.81990708706e-033,-0.000496106772607
21.299,0.000484270799873,-0.000492574450076,1.2483134252e-033,-0.000484404260618
21.3,0.000330428743425,-0.000476595110056,4.46303871343e-005,-0.000472957655418
21.301,0.00126079682273,-0.00636761677171,0.0384095614335,0.00568289943315
21.302,0.00849542062489,-0.0499052812604,0.102166257943,0.055461607904
21.303,0.0148418487277,-0.114012721545,0.161748620094,0.146933638407
21.304,0.0152186320531,-0.127346748003,0.206786041755,0.213055956484
21.305,0.0135989593104,-0.0719754715859,0.237382069711,0.218800309746
21.306,0.0162968107441,-0.00916551196766,0.260555853141,0.207653715227
21.307,0.0223586662754,0.0115608797768,0.281099012385,0.230877766028
21.308,0.0257807194115,0.0156355308328,0.297240005691,0.275294298241
21.309,0.0247189544452,0.0524270688788,0.306280895704,0.292717051115
21.31,0.0236197611073,0.11799523012,0.311008461586,0.27533817131
21.311,0.0260774893583,0.165167013243,0.316480305137,0.263391118019
21.312,0.0297603863731,0.175539877865,0.323431770747,0.282330131254
21.313,0.0304757900898,0.182123708918,0.328197316962,0.308414421492
21.314,0.028444403822,0.215718892938,0.328994204229,0.30888821298
21.315,0.0275341058584,0.26077577051,0.328788419827,0.29047291081
21.316,0.0293139220146,0.28303158457,0.33071154796,0.285565050441
21.317,0.0310700915411,0.281173840864,0.333763443587,0.302876277565
21.318,0.0302137255422,0.285362952115,0.334766867863,0.317609655881
21.319,0.0280243607002,0.31063559551,0.333354788377,0.310915726685
21.32,0.0274189022185,0.337149115036,0.332283862532,0.296484203967
21.321,0.0285872912448,0.342818959118,0.33317476889,0.297355007945
21.322,0.0290330815185,0.335652781211,0.334387092622,0.3117399115
21.323,0.027481565354,0.339174766655,0.333756410912,0.318343631577
21.324,0.0256034779059,0.357070436859,0.331846011615,0.30919684966
21.325,0.0253032122275,0.370225625863,0.330833831505,0.299730915393
21.326,0.0259558534174,0.366956919522,0.331234814094,0.304001207881
21.327,0.0255964854534,0.359215552224,0.331377512673,0.314591218375
21.328,0.0239110043622,0.362916654345,0.330072292199,0.315681164818
21.329,0.0225189684236,0.374695878083,0.328298104909,0.306797277775
21.33,0.0224313458801,0.379005490249,0.327537462168,0.301822694072
21.331,0.0226635976331,0.372007691563,0.327613547453,0.307388462221
21.332,0.0218842148301,0.365911413176,0.327144661102,0.314123234079
21.333,0.0203801365567,0.369661181192,0.32568630979,0.311966395127
21.334,0.0194673122774,0.376474494227,0.324267367937,0.30477203505
21.335,0.0194780168513,0.375463770349,0.323734642472,0.303195027207
21.336,0.0193940511797,0.367882148295,0.323571138059,0.308547533551
21.337,0.018472191171,0.36400012633,0.322802487657,0.311965823071
21.338,0.0172886693607,0.367307554871,0.321462526412,0.308364686826
21.339,0.0167590545495,0.370287111254,0.320422188396,0.303357529266
21.34,0.0167773268301,0.366565112425,0.320037847021,0.303933175121
21.341,0.0164866651599,0.360023915852,0.319705473332,0.308204811462
21.342,0.0156042054876,0.358048618636,0.318845949389,0.309156272767
21.343,0.0147644818404,0.360482249202,0.317739740529,0.305370629984
21.344,0.0144968214603,0.360743713168,0.317015936252,0.302435808852
21.345,0.0144719595137,0.356102135475,0.316706381854,0.304060540464
21.346,0.0140773844325,0.351196443392,0.316272743916,0.306932632417
21.347,0.0133354211096,0.350490276432,0.315451791568,0.306323142654
21.348,0.0127968401217,0.351853015419,0.314601619803,0.303088868034
21.349,0.0126821663251,0.350419932234,0.314107826024,0.301783798401
21.35,0.0126006408388,0.345956344546,0.313825464828,0.303642280195
21.351,0.0121863448462,0.342663436274,0.31335174742,0.305183382412
21.352,0.0116238393084,0.342589553712,0.312638572774,0.303798728192
21.353,0.0113158223467,0.342926213737,0.312017449363,0.301423393437
21.354,0.0112739898439,0.340647006128,0.311673845895,0.301202456077
21.355,0.0111474233335,0.336915677279,0.311397396039,0.302798555756
21.356,0.0107723482766,0.33491093834,0.310932831592,0.30329160251
21.357,0.0103861591703,0.33499180533,0.310353640539,0.30170934797
21.358,0.0102355471558,0.334513806913,0.30991439408,0.300203854985
21.359,0.0102175077718,0.332013409135,0.309660444526,0.300566753196
21.36,0.0100691607647,0.329186786661,0.309387377974,0.301679263751
21.361,0.00976642748155,0.328059914313,0.308966006895,0.301477585179
21.362,0.00952965936604,0.328017304544,0.308519123378,0.300052505046
21.363,0.00947473217931,0.327007554423,0.308212160421,0.299261280124
21.364,0.00945698916266,0.324683911076,0.308008425054,0.299828299757
21.365,0.00931105038141,0.322702092174,0.307746070846,0.300431779263
21.366,0.0090919808632,0.322083253375,0.307386688708,0.299861943584
21.367,0.0089684715438,0.321810691429,0.307054944222,0.298759076532
21.368,0.00896427279487,0.320544970747,0.306837610362,0.298464826754
21.369,0.00894052115581,0.318600948537,0.30666221004,0.298995421456
21.37,0.00881569044092,0.317292193758,0.306420601439,0.299177189712
21.371,0.00867613182449,0.31690778142,0.306129160055,0.298488904429
21.372,0.00863024258208,0.316415517269,0.305889147839,0.297738100549
21.373,0.00864824553889,0.315114305355,0.305729283967,0.297731731792
21.374,0.00862139360484,0.313608296485,0.305572544778,0.298107511702
21.375,0.00852844031322,0.312773377927,0.305359960995,0.297999349972
21.376,0.00845534767152,0.312454533358,0.305133207961,0.297352342496
21.377,0.00845735227635,0.311813290037,0.304961416642,0.296904398615
21.378,0.00848218970429,0.310623270091,0.304837323539,0.29702169036
21.379,0.00845832538271,0.309522845763,0.304696648072,0.297213062364
21.38,0.00840046246417,0.308984701077,0.304517640301,0.296944927259
21.381,0.00837740342461,0.308649850868,0.304346904454,0.2964192183
21.382,0.00840544122354,0.307946900282,0.304223136399,0.296191862592
21.383,0.00843072876544,0.306944193775,0.30412169407,0.296324547696
21.384,0.00841540999949,0.306172154655,0.303997613397,0.296355079596
21.385,0.00839017645029,0.305797737289,0.303852815216,0.296030276017
21.386,0.00840116991447,0.305425390496,0.30372721209,0.295647351728
21.387,0.00844094582731,0.304737092231,0.303635928481,0.295556563184
21.388,0.00846545389232,0.303942566732,0.303550107359,0.295647251704
21.389,0.00846200948091,0.303410367671,0.303443745769,0.295563956622
21.39,0.00846359386968,0.303113594629,0.30333069232,0.295251010022
21.391,0.00849526928627,0.302715804574,0.303239415126,0.294996738119
21.392,0.00853858110605,0.302095030932,0.303169710939,0.294973886779
21.393,0.00856334536635,0.301493496683,0.303096232762,0.295003277041
21.394,0.00857258377485,0.301121503792,0.303008010298,0.294856062342
21.395,0.00859390100618,0.300855690239,0.302922328993,0.294591258834
21.396,0.00863629963992,0.300457422982,0.302855997283,0.294435186281
21.397,0.00867920598974,0.299931723088,0.302800833777,0.294433129479
21.398,0.00870569560378,0.299489558538,0.302738349406,0.294405642225
21.399,0.00872640221644,0.299216326833,0.302667577038,0.294235801501
21.4,0.00876059693898,0.298962610861,0.302604126064,0.294030952224
21.401,0.00880706029644,0.298588498922,0.302555351202,0.293939814449
21.402,0.00884819706393,0.298164451543,0.302510522512,0.293931873226
21.403,0.00887738816997,0.29784292079,0.302458399172,0.293863324124
21.404,0.00890711755884,0.297626796011,0.302403405206,0.293699165132
21.405,0.00894843540761,0.297382771403,0.302357141104,0.293550607016
21.406,0.00899500483004,0.297050472452,0.302320544976,0.293496053528
21.407,0.00903429280201,0.296720470604,0.30228368564,0.293471408599
21.408,0.009066384163,0.296484084251,0.302241333931,0.293380236111
21.409,0.00910222636418,0.296300399826,0.302199826085,0.293237377458
21.41,0.00914635203646,0.296071124491,0.30216633797,0.29313382904
21.411,0.00919100683466,0.295789497098,0.302138259635,0.293095535689
21.412,0.00922880345838,0.295538441245,0.302108050277,0.293053649951
21.413,0.0092633075633,0.295358992514,0.302074649983,0.292955784882
21.414,0.00930246625428,0.295195470215,0.302044112275,0.292839864371
21.415,0.00934649194899,0.294987504181,0.302019857451,0.292768101805
21.416,0.00938843561142,0.294757664097,0.301997936339,0.292733821536
21.417,0.0094250725743,0.294568232654,0.301973554351,0.292679467016
21.418,0.00946106849521,0.294425707847,0.301948028366,0.292586153032
21.419,0.00950120661019,0.294277799131,0.301926042387,0.292496264796
21.42,0.00954339522973,0.294096001232,0.301908363368,0.292444509879
21.421,0.00958249401483,0.293913649029,0.301891125859,0.292408499743
21.422,0.00961809523553,0.29376972735,0.301871919961,0.292348100201
21.423,0.00965450098115,0.293651353372,0.301853030346,0.292265704644
21.424,0.0096938803312,0.293518449933,0.301837480197,0.292197529493
21.425,0.00973335455466,0.293364834415,0.30182449119,0.292156953758
21.426,0.00976975567993,0.293222750997,0.301811009247,0.292117863244
21.427,0.00980422654445,0.29311117132,0.30179634475,0.29205726157
21.428,0.00984001489177,0.29300964329,0.301782822695,0.291988169101
21.429,0.00987748801627,0.292892473126,0.301771987526,0.291936314573
21.43,0.00991393178728,0.292766346381,0.301762404879,0.291901251571
21.431,0.00994784189093,0.292656445437,0.301752050678,0.29186015131
21.432,0.00998094032499,0.292567461892,0.301741265597,0.291803571826
21.433,0.0100152719668,0.29247906793,0.301731924196,0.291747465686
21.434,0.0100501888679,0.292378208104,0.301724484739,0.291706920933
21.435,0.0100836064553,0.292276922019,0.301717453528,0.291674357776
21.436,0.010115190051,0.292191631937,0.301709745301,0.291633236715
21.437,0.0101466181003,0.292118611947,0.301702165566,0.291583080961
21.438,0.0101788970215,0.292041656031,0.301695973704,0.291538169008
21.439,0.010210978681,0.291956905107,0.301690965391,0.29150500296
21.44,0.010241525229,0.291876758938,0.301685911844,0.291473795606
21.441,0.0102708796511,0.291809753812,0.301680431723,0.291434604253
21.442,0.0103003610012,0.291748499739,0.301675407997,0.291391723059
21.443,0.0103302319368,0.291682176459,0.30167152311,0.291355687668
21.444,0.0103594460399,0.291612482643,0.301668264876,0.291327210037
21.445,0.0103873240043,0.291549501983,0.301664786281,0.291297310668
21.446,0.0104144941114,0.291495926548,0.301661146909,0.291261481126
21.447,0.0104418236588,0.291443922065,0.301658090239,0.291225640106
21.448,0.0104691349942,0.291387636179,0.301655858139,0.291196251886
21.449,0.0104955932144,0.291331313546,0.301653878075,0.291170859997
21.45,0.0105209997061,0.291281792289,0.301651669824,0.291142704908
21.451,0.0105460062912,0.291238161427,0.301649508817,0.291111015539
21.452,0.0105710712338,0.29119391476,0.301647914396,0.291081367202
21.453,0.010595823574,0.291146955253,0.301646847949,0.291056798779
21.454,0.0106197072128,0.291101992997,0.301645818387,0.291033690022
21.455,0.0106428151528,0.291062789028,0.301644631383,0.291007793341
21.456,0.010665681616,0.291026724337,0.301643617944,0.290980439699
21.457,0.0106884603996,0.290989281403,0.301643074544,0.290955903225
21.458,0.0107107551058,0.290950734021,0.301642822349,0.290934822376
21.459,0.0107322677501,0.290915080439,0.301642509794,0.290913693275
21.46,0.0107532258814,0.290883712005,0.301642129273,0.290890428862
21.461,0.0107739961852,0.290853635289,0.301641972981,0.290867187161
21.462,0.0107945437765,0.290822268831,0.301642160276,0.290846702767
21.463,0.0108145396231,0.290791060587,0.30164247379,0.290828230726
21.464,0.0108338813348,0.29076282709,0.301642704125,0.290809028564
21.465,0.010852822106,0.290737436348,0.30164294151,0.290788553052
21.466,0.0108715687133,0.290712293123,0.301643398171,0.290768958242
21.467,0.0108899959311,0.290686337431,0.301644076066,0.290751624117
21.468,0.0109078770419,0.290661332656,0.301644780373,0.290735231003
21.469,0.0109252333999,0.290638906954,0.301645416988,0.290717981907
21.47,0.0109422818941,0.290618153701,0.301646108217,0.290700246042
21.471,0.0109591054845,0.290597200366,0.301646981136,0.290683740907
21.472,0.010975558064,0.290575987931,0.301647975264,0.290668860537
21.473,0.0109915129347,0.290556084953,0.301648945901,0.290654248154
21.474,0.0110070528623,0.290538167374,0.301649877294,0.290638958808
21.475,0.0110223333807,0.290521101195,0.301650883281,0.290623761801
21.476,0.0110373573027,0.290503761916,0.301652020372,0.290609800226
21.477,0.0110519980561,0.290486619973,0.301653207046,0.290596872679
21.478,0.0110662076661,0.290470822906,0.301654353238,0.290583873511
21.479,0.0110800854284,0.290456409725,0.301655486718,0.290570490283
21.48,0.0110937247314,0.290442351151,0.301656693558,0.290557544968
21.481,0.011107087077,0.290428134663,0.301657981634,0.290545649827
21.482,0.0111200825565,0.29041440868,0.301659274359,0.290534331521
21.483,0.0111327149613,0.290401866992,0.301660527838,0.290522835754
21.484,0.0111450733336,0.290390204796,0.301661786588,0.290511241307
21.485,0.0111572009261,0.290378650557,0.301663104552,0.290500231172
21.486,0.0111690464339,0.290367110631,0.301664462296,0.290490016257
21.487,0.0111805581372,0.29035619298,0.301665800851,0.290480074873
21.488,0.0111917670819,0.290346212292,0.301667108921,0.290469986052
21.489,0.0112027400788,0.290336742547,0.301668430546,0.290460015564
21.49,0.0112134865142,0.290327298693,0.301669791807,0.290450635484
21.491,0.0112239596586,0.290318021724,0.301671162667,0.29044180366
21.492,0.0112341390501,0.290309373851,0.301672504953,0.290433076607
21.493,0.011244064664,0.290301406236,0.301673826433,0.290424290557
21.494,0.011253779226,0.290293712659,0.301675161855,0.290415754335
21.495,0.0112632734751,0.29028605256,0.301676517341,0.290407734056
21.496,0.0112725133428,0.290278658833,0.301677863172,0.290400062836
21.497,0.0112814996676,0.290271822708,0.301679179527,0.290392425892
21.498,0.0112902699313,0.29026544548,0.301680482414,0.290384825469
21.499,0.0112988465717,0.290259210771,0.301681794624,0.290377529848
21.5,0.0113072349057,0.290253051959,0.301638237163,0.290370643247
21.501,0.00924068714785,0.295728831162,0.26279507958,0.284671995666
21.502,0.00139707413903,0.338707474607,0.198744474532,0.235710178194
21.503,-0.00527982776767,0.402530211621,0.141645179732,0.144978532294
21.504,-0.00538773691987,0.413724659978,0.0992198135012,0.0818491256582
21.505,-0.00387418938011,0.35652598338,0.0692193885603,0.0798363629975
21.506,-0.00706597047024,0.295995702522,0.0477792326476,0.0912523982156
21.507,-0.0128672995533,0.277426267441,0.0325539586765,0.0679882123395
21.508,-0.0153440810003,0.269334372783,0.0221196265464,0.0300333760789
21.509,-0.01402203218,0.228082311882,0.0151217342473,0.0218203497316
21.51,-0.0136593092132,0.168128470287,0.0103674905423,0.0400020961063
21.511,-0.0163076068716,0.132421066339,0.00707666231796,0.0452943377419
21.512,-0.0187853528072,0.124410588625,0.00481390632536,0.0263651128227
21.513,-0.0183715208084,0.110082964769,0.00328511015274,0.0113467351518
21.514,-0.0168169444621,0.075241476078,0.00225267832792,0.0186236258096
21.515,-0.0169977552211,0.0431464020788,0.00154463243314,0.0307547631253
21.516,-0.0184744314254,0.0330428902774,0.00105591034492,0.0264900419778
21.517,-0.0187598718108,0.0317425888515,0.000721774487935,0.0130507441282
21.518,-0.0174146535632,0.0185308131179,0.000495012867508,0.0103656606015
21.519,-0.0163748597354,-0.00294080200375,0.000340141711748,0.019042057415
21.52,-0.0166764750037,-0.0146313873093,0.000233378151665,0.0227251966226
